Quantifier,MoSS Variant Test,MoSS Variant Train,m_proximity,MAE,m_test,alpha
HDy,MoSS_MN,MoSS,0.25,0.25,0.25,0.6
HDy,MoSS_MN,MoSS,0.25,0.625,0.25,0.8
HDy,MoSS_MN,MoSS,0.75,0.98,0.25,1.0
HDy,MoSS_MN,MoSS,0.25,0.76,0.5,0.1
HDy,MoSS_MN,MoSS,0.25,0.54,0.5,0.2
HDy,MoSS_MN,MoSS,0.25,0.22999999999999998,0.5,0.4
HDy,MoSS_MN,MoSS,0.25,0.10999999999999999,0.5,0.6
HDy,MoSS_MN,MoSS,0.25,0.52,0.5,0.8
HDy,MoSS_MN,MoSS,0.25,0.85,0.5,1.0
HDy,MoSS_MN,MoSS,0.25,0.6,0.75,0.1
HDy,MoSS_MN,MoSS,0.0,0.49999999999999994,0.75,0.2
HDy,MoSS_MN,MoSS,0.25,0.20999999999999996,0.75,0.4
HDy,MoSS_MN,MoSS,0.25,0.08499999999999996,0.75,0.6
HDy,MoSS_MN,MoSS,0.0,0.465,0.75,0.8
HDy,MoSS_MN,MoSS,0.0,0.81,0.75,1.0
HDy,MoSS_MN,MoSS,0.25,0.43500000000000005,1.0,0.1
HDy,MoSS_MN,MoSS,0.25,0.33,1.0,0.2
HDy,MoSS_MN,MoSS,0.0,0.19999999999999996,1.0,0.4
HDy,MoSS_MN,MoSS,0.25,0.030000000000000027,1.0,0.6
HDy,MoSS_MN,MoSS,0.25,0.52,1.0,0.8
HDy,MoSS_MN,MoSS,0.25,0.54,1.0,1.0
SORD,MoSS_MN,MoSS,0.15,0.81,0.1,0.1
SORD,MoSS_MN,MoSS,0.15,0.78,0.1,0.2
SORD,MoSS_MN,MoSS,0.4,0.21999999999999997,0.1,0.4
SORD,MoSS_MN,MoSS,0.15,0.21999999999999997,0.1,0.6
SORD,MoSS_MN,MoSS,0.9,0.5900000000000001,0.1,0.8
SORD,MoSS_MN,MoSS,0.65,0.99,0.1,1.0
SORD,MoSS_MN,MoSS,0.25,0.9,0.25,0.1
SORD,MoSS_MN,MoSS,0.75,0.6300000000000001,0.25,0.2
SORD,MoSS_MN,MoSS,0.75,0.49,0.25,0.4
SORD,MoSS_MN,MoSS,0.25,0.58,0.25,0.6
SORD,MoSS_MN,MoSS,0.75,0.7000000000000001,0.25,0.8
SORD,MoSS_MN,MoSS,0.25,1.0,0.25,1.0
SORD,MoSS_MN,MoSS,0.25,0.7200000000000001,0.5,0.1
SORD,MoSS_MN,MoSS,0.25,0.8,0.5,0.2
SORD,MoSS_MN,MoSS,0.25,0.38,0.5,0.4
SORD,MoSS_MN,MoSS,0.25,0.26999999999999996,0.5,0.6
SORD,MoSS_MN,MoSS,0.0,0.6900000000000001,0.5,0.8
SORD,MoSS_MN,MoSS,0.25,0.95,0.5,1.0
SORD,MoSS_MN,MoSS,0.25,0.9,0.75,0.1
SORD,MoSS_MN,MoSS,0.0,0.79,0.75,0.2
SORD,MoSS_MN,MoSS,0.0,0.4,0.75,0.4
SORD,MoSS_MN,MoSS,0.0,0.14999999999999997,0.75,0.6
SORD,MoSS_MN,MoSS,0.0,0.7000000000000001,0.75,0.8
SORD,MoSS_MN,MoSS,0.0,0.85,0.75,1.0
SORD,MoSS_MN,MoSS,0.25,0.52,1.0,0.1
SORD,MoSS_MN,MoSS,0.25,0.51,1.0,0.2
SORD,MoSS_MN,MoSS,0.25,0.07,1.0,0.4
SORD,MoSS_MN,MoSS,0.25,0.07999999999999996,1.0,0.6
SORD,MoSS_MN,MoSS,0.25,0.30000000000000004,1.0,0.8
SORD,MoSS_MN,MoSS,0.25,0.6599999999999999,1.0,1.0
SMM,MoSS_MN,MoSS,0.15,0.7675103507279254,0.1,0.1
SMM,MoSS_MN,MoSS,0.9,0.581932329058912,0.1,0.2
SMM,MoSS_MN,MoSS,0.9,0.18183343069021707,0.1,0.4
SMM,MoSS_MN,MoSS,0.15,0.2223891083892145,0.1,0.6
SMM,MoSS_MN,MoSS,0.9,0.5768411142263481,0.1,0.8
SMM,MoSS_MN,MoSS,0.4,0.9459160850110846,0.1,1.0
SMM,MoSS_MN,MoSS,0.25,0.9,0.25,0.1
SMM,MoSS_MN,MoSS,0.75,0.7212862705329561,0.25,0.2
SMM,MoSS_MN,MoSS,0.75,0.22663680061732483,0.25,0.4
SMM,MoSS_MN,MoSS,0.5,0.414279902655307,0.25,0.6
SMM,MoSS_MN,MoSS,0.5,0.6301131961116565,0.25,0.8
SMM,MoSS_MN,MoSS,0.75,1.0,0.25,1.0
SMM,MoSS_MN,MoSS,0.25,0.6967492508088645,0.5,0.1
SMM,MoSS_MN,MoSS,0.25,0.8,0.5,0.2
SMM,MoSS_MN,MoSS,0.25,0.34873194105942906,0.5,0.4
SMM,MoSS_MN,MoSS,0.25,0.24913769068973618,0.5,0.6
SMM,MoSS_MN,MoSS,0.25,0.7922526512242614,0.5,0.8
SMM,MoSS_MN,MoSS,0.25,0.8948809809727285,0.5,1.0
SMM,MoSS_MN,MoSS,0.0,0.890188476361321,0.75,0.1
SMM,MoSS_MN,MoSS,0.0,0.5797588086595475,0.75,0.2
SMM,MoSS_MN,MoSS,0.0,0.13333290676029919,0.75,0.4
SMM,MoSS_MN,MoSS,0.0,0.36944629784427546,0.75,0.6
SMM,MoSS_MN,MoSS,0.25,0.6471517918820797,0.75,0.8
SMM,MoSS_MN,MoSS,0.0,0.7776500088763024,0.75,1.0
SMM,MoSS_MN,MoSS,0.25,0.613795836833958,1.0,0.1
SMM,MoSS_MN,MoSS,0.5,0.22431800836569865,1.0,0.2
SMM,MoSS_MN,MoSS,0.25,0.4,1.0,0.4
SMM,MoSS_MN,MoSS,0.25,0.12047369308234829,1.0,0.6
SMM,MoSS_MN,MoSS,0.25,0.30864801261044184,1.0,0.8
SMM,MoSS_MN,MoSS,0.25,0.5320936251645134,1.0,1.0
ACC,MoSS_MN,MoSS,0.9,0.4,0.1,0.1
ACC,MoSS_MN,MoSS,0.9,0.3,0.1,0.2
ACC,MoSS_MN,MoSS,0.15,0.09999999999999998,0.1,0.4
ACC,MoSS_MN,MoSS,0.15,0.09999999999999998,0.1,0.6
ACC,MoSS_MN,MoSS,0.9,0.30000000000000004,0.1,0.8
ACC,MoSS_MN,MoSS,0.4,0.5,0.1,1.0
ACC,MoSS_MN,MoSS,0.25,0.4,0.25,0.1
ACC,MoSS_MN,MoSS,0.5,0.3,0.25,0.2
ACC,MoSS_MN,MoSS,0.5,0.09999999999999998,0.25,0.4
ACC,MoSS_MN,MoSS,0.25,0.09999999999999976,0.25,0.6
ACC,MoSS_MN,MoSS,0.25,0.30000000000000004,0.25,0.8
ACC,MoSS_MN,MoSS,0.25,0.5,0.25,1.0
ACC,MoSS_MN,MoSS,0.25,0.4,0.5,0.1
ACC,MoSS_MN,MoSS,0.25,0.3,0.5,0.2
ACC,MoSS_MN,MoSS,0.25,0.09999999999999987,0.5,0.4
ACC,MoSS_MN,MoSS,0.25,0.09999999999999998,0.5,0.6
ACC,MoSS_MN,MoSS,0.5,0.30000000000000004,0.5,0.8
ACC,MoSS_MN,MoSS,0.25,0.5,0.5,1.0
ACC,MoSS_MN,MoSS,0.0,0.4,0.75,0.1
ACC,MoSS_MN,MoSS,0.0,0.3,0.75,0.2
ACC,MoSS_MN,MoSS,0.25,0.09999999999999998,0.75,0.4
ACC,MoSS_MN,MoSS,0.0,0.09999999999999998,0.75,0.6
ACC,MoSS_MN,MoSS,0.0,0.30000000000000004,0.75,0.8
ACC,MoSS_MN,MoSS,0.0,0.5,0.75,1.0
ACC,MoSS_MN,MoSS,0.25,0.4,1.0,0.1
ACC,MoSS_MN,MoSS,0.5,0.2999999999999998,1.0,0.2
ACC,MoSS_MN,MoSS,0.25,0.09999999999999976,1.0,0.4
ACC,MoSS_MN,MoSS,0.0,0.09999999999999998,1.0,0.6
ACC,MoSS_MN,MoSS,0.25,0.3000000000000002,1.0,0.8
ACC,MoSS_MN,MoSS,0.25,0.5,1.0,1.0
X_method,MoSS_MN,MoSS,0.9,0.4045045045045045,0.1,0.1
X_method,MoSS_MN,MoSS,0.4,0.3077951002227171,0.1,0.2
X_method,MoSS_MN,MoSS,0.15,0.12222222222222223,0.1,0.4
X_method,MoSS_MN,MoSS,0.9,0.09999999999999998,0.1,0.6
X_method,MoSS_MN,MoSS,0.4,0.3034642032332564,0.1,0.8
X_method,MoSS_MN,MoSS,0.65,0.49882903981264637,0.1,1.0
X_method,MoSS_MN,MoSS,0.75,0.3724409448818897,0.25,0.1
X_method,MoSS_MN,MoSS,0.25,0.28249027237354085,0.25,0.2
X_method,MoSS_MN,MoSS,0.5,0.09999999999999998,0.25,0.4
X_method,MoSS_MN,MoSS,0.75,0.0800796812749004,0.25,0.6
X_method,MoSS_MN,MoSS,0.25,0.24861660079051384,0.25,0.8
X_method,MoSS_MN,MoSS,0.75,0.5,0.25,1.0
X_method,MoSS_MN,MoSS,0.25,0.3662698412698412,0.5,0.1
X_method,MoSS_MN,MoSS,0.25,0.2702380952380952,0.5,0.2
X_method,MoSS_MN,MoSS,0.25,0.05408163265306115,0.5,0.4
X_method,MoSS_MN,MoSS,0.25,0.09999999999999998,0.5,0.6
X_method,MoSS_MN,MoSS,0.25,0.3555555555555558,0.5,0.8
X_method,MoSS_MN,MoSS,0.25,0.5,0.5,1.0
X_method,MoSS_MN,MoSS,0.0,0.4,0.75,0.1
X_method,MoSS_MN,MoSS,0.0,0.19622641509433952,0.75,0.2
X_method,MoSS_MN,MoSS,0.0,0.21797752808988757,0.75,0.4
X_method,MoSS_MN,MoSS,0.0,0.09999999999999998,0.75,0.6
X_method,MoSS_MN,MoSS,0.0,0.39770114942528767,0.75,0.8
X_method,MoSS_MN,MoSS,0.0,0.5291666666666667,0.75,1.0
X_method,MoSS_MN,MoSS,0.25,0.3408602150537632,1.0,0.1
X_method,MoSS_MN,MoSS,0.25,0.1684210526315787,1.0,0.2
X_method,MoSS_MN,MoSS,0.0,0.09999999999999998,1.0,0.4
X_method,MoSS_MN,MoSS,0.25,0.01089108910891079,1.0,0.6
X_method,MoSS_MN,MoSS,0.0,0.391549295774648,1.0,0.8
X_method,MoSS_MN,MoSS,0.25,0.5575539568345325,1.0,1.0
T50,MoSS_MN,MoSS,0.15,0.8766536964980545,0.1,0.1
T50,MoSS_MN,MoSS,0.15,0.76,0.1,0.2
T50,MoSS_MN,MoSS,0.9,0.5939516129032257,0.1,0.4
T50,MoSS_MN,MoSS,0.9,0.3897540983606558,0.1,0.6
T50,MoSS_MN,MoSS,0.15,0.19407114624505928,0.1,0.8
T50,MoSS_MN,MoSS,0.9,0.010121457489878583,0.1,1.0
T50,MoSS_MN,MoSS,0.75,0.895,0.25,0.1
T50,MoSS_MN,MoSS,0.5,0.7854368932038835,0.25,0.2
T50,MoSS_MN,MoSS,0.5,0.6,0.25,0.4
T50,MoSS_MN,MoSS,0.75,0.4,0.25,0.6
T50,MoSS_MN,MoSS,0.25,0.19999999999999996,0.25,0.8
T50,MoSS_MN,MoSS,0.75,0.011848341232227444,0.25,1.0
T50,MoSS_MN,MoSS,0.25,0.8800995024875622,0.5,0.1
T50,MoSS_MN,MoSS,0.25,0.7672897196261681,0.5,0.2
T50,MoSS_MN,MoSS,0.25,0.5920634920634921,0.5,0.4
T50,MoSS_MN,MoSS,0.25,0.2780487804878048,0.5,0.6
T50,MoSS_MN,MoSS,0.25,0.19999999999999996,0.5,0.8
T50,MoSS_MN,MoSS,0.25,0.021844660194174748,0.5,1.0
T50,MoSS_MN,MoSS,0.0,0.9,0.75,0.1
T50,MoSS_MN,MoSS,0.25,0.8,0.75,0.2
T50,MoSS_MN,MoSS,0.0,0.6,0.75,0.4
T50,MoSS_MN,MoSS,0.25,0.4,0.75,0.6
T50,MoSS_MN,MoSS,0.0,0.19999999999999996,0.75,0.8
T50,MoSS_MN,MoSS,0.0,0.0,0.75,1.0
T50,MoSS_MN,MoSS,0.0,0.9,1.0,0.1
T50,MoSS_MN,MoSS,0.25,0.6829787234042553,1.0,0.2
T50,MoSS_MN,MoSS,0.25,0.6,1.0,0.4
T50,MoSS_MN,MoSS,0.25,0.4,1.0,0.6
T50,MoSS_MN,MoSS,0.25,0.19999999999999996,1.0,0.8
T50,MoSS_MN,MoSS,0.25,0.0,1.0,1.0
MAX,MoSS_MN,MoSS,0.15,0.3753521126760563,0.1,0.1
MAX,MoSS_MN,MoSS,0.15,0.27935779816513756,0.1,0.2
MAX,MoSS_MN,MoSS,0.4,0.01799999999999996,0.1,0.4
MAX,MoSS_MN,MoSS,0.9,0.4,0.1,0.6
MAX,MoSS_MN,MoSS,0.15,0.29776785714285714,0.1,0.8
MAX,MoSS_MN,MoSS,0.15,0.48198198198198205,0.1,1.0
MAX,MoSS_MN,MoSS,0.75,0.4304182509505704,0.25,0.1
MAX,MoSS_MN,MoSS,0.5,0.09282868525896415,0.25,0.2
MAX,MoSS_MN,MoSS,0.25,0.08507462686567163,0.25,0.4
MAX,MoSS_MN,MoSS,0.5,0.3304687499999998,0.25,0.6
MAX,MoSS_MN,MoSS,0.25,0.34615384615384626,0.25,0.8
MAX,MoSS_MN,MoSS,0.25,0.574712643678161,0.25,1.0
MAX,MoSS_MN,MoSS,0.25,0.30980392156862735,0.5,0.1
MAX,MoSS_MN,MoSS,0.25,0.2639175257731958,0.5,0.2
MAX,MoSS_MN,MoSS,0.5,0.13809523809523827,0.5,0.4
MAX,MoSS_MN,MoSS,0.25,0.039999999999999925,0.5,0.6
MAX,MoSS_MN,MoSS,0.25,0.035537190082644554,0.5,0.8
MAX,MoSS_MN,MoSS,0.25,0.3290441176470589,0.5,1.0
MAX,MoSS_MN,MoSS,0.0,0.49179687500000013,0.75,0.1
MAX,MoSS_MN,MoSS,0.0,0.3,0.75,0.2
MAX,MoSS_MN,MoSS,0.25,0.4,0.75,0.4
MAX,MoSS_MN,MoSS,0.25,0.4,0.75,0.6
MAX,MoSS_MN,MoSS,0.25,0.023741007194244546,0.75,0.8
MAX,MoSS_MN,MoSS,0.0,0.39575289575289585,0.75,1.0
MAX,MoSS_MN,MoSS,0.25,0.2891129032258064,1.0,0.1
MAX,MoSS_MN,MoSS,0.25,0.6423076923076922,1.0,0.2
MAX,MoSS_MN,MoSS,0.25,0.4,1.0,0.4
MAX,MoSS_MN,MoSS,0.25,0.12222222222222223,1.0,0.6
MAX,MoSS_MN,MoSS,0.25,0.8,1.0,0.8
MAX,MoSS_MN,MoSS,0.25,0.0,1.0,1.0
MS,MoSS_MN,MoSS,0.4,0.3999999999999999,0.1,0.1
MS,MoSS_MN,MoSS,0.4,0.299,0.1,0.2
MS,MoSS_MN,MoSS,0.15,0.09599999999999997,0.1,0.4
MS,MoSS_MN,MoSS,0.15,0.09899999999999998,0.1,0.6
MS,MoSS_MN,MoSS,0.4,0.2954022988505748,0.1,0.8
MS,MoSS_MN,MoSS,0.9,0.4965909090909092,0.1,1.0
MS,MoSS_MN,MoSS,0.75,0.41600000000000004,0.25,0.1
MS,MoSS_MN,MoSS,0.5,0.294,0.25,0.2
MS,MoSS_MN,MoSS,0.75,0.11199999999999999,0.25,0.4
MS,MoSS_MN,MoSS,0.5,0.10199999999999998,0.25,0.6
MS,MoSS_MN,MoSS,0.5,0.28500000000000003,0.25,0.8
MS,MoSS_MN,MoSS,0.25,0.5153846153846153,0.25,1.0
MS,MoSS_MN,MoSS,0.25,0.399,0.5,0.1
MS,MoSS_MN,MoSS,0.0,0.285,0.5,0.2
MS,MoSS_MN,MoSS,0.0,0.09199999999999997,0.5,0.4
MS,MoSS_MN,MoSS,0.25,0.09999999999999998,0.5,0.6
MS,MoSS_MN,MoSS,0.5,0.31100000000000005,0.5,0.8
MS,MoSS_MN,MoSS,0.25,0.489,0.5,1.0
MS,MoSS_MN,MoSS,0.0,0.4119521912350598,0.75,0.1
MS,MoSS_MN,MoSS,0.0,0.318,0.75,0.2
MS,MoSS_MN,MoSS,0.0,0.10399999999999998,0.75,0.4
MS,MoSS_MN,MoSS,0.0,0.10799999999999998,0.75,0.6
MS,MoSS_MN,MoSS,0.0,0.29400000000000004,0.75,0.8
MS,MoSS_MN,MoSS,0.0,0.504,0.75,1.0
MS,MoSS_MN,MoSS,0.25,0.404,1.0,0.1
MS,MoSS_MN,MoSS,0.5,0.309,1.0,0.2
MS,MoSS_MN,MoSS,0.25,0.06721311475409819,1.0,0.4
MS,MoSS_MN,MoSS,0.25,0.06599999999999995,1.0,0.6
MS,MoSS_MN,MoSS,0.25,0.28400000000000003,1.0,0.8
MS,MoSS_MN,MoSS,0.5,0.508,1.0,1.0
MS2,MoSS_MN,MoSS,0.15,0.4,0.1,0.1
MS2,MoSS_MN,MoSS,0.15,0.3022779043280183,0.1,0.2
MS2,MoSS_MN,MoSS,0.9,0.09176954732510284,0.1,0.4
MS2,MoSS_MN,MoSS,0.15,0.09058823529411764,0.1,0.6
MS2,MoSS_MN,MoSS,0.4,0.28854961832061066,0.1,0.8
MS2,MoSS_MN,MoSS,0.9,0.49599542334096114,0.1,1.0
MS2,MoSS_MN,MoSS,0.75,0.3852941176470588,0.25,0.1
MS2,MoSS_MN,MoSS,0.5,0.3,0.25,0.2
MS2,MoSS_MN,MoSS,0.5,0.09699999999999998,0.25,0.4
MS2,MoSS_MN,MoSS,0.75,0.07339419509711209,0.25,0.6
MS2,MoSS_MN,MoSS,0.25,0.30700934579439265,0.25,0.8
MS2,MoSS_MN,MoSS,0.25,0.528225806451613,0.25,1.0
MS2,MoSS_MN,MoSS,0.25,0.40943396226415096,0.5,0.1
MS2,MoSS_MN,MoSS,0.25,0.3,0.5,0.2
MS2,MoSS_MN,MoSS,0.25,0.10199999999999998,0.5,0.4
MS2,MoSS_MN,MoSS,0.25,0.08026315789473681,0.5,0.6
MS2,MoSS_MN,MoSS,0.5,0.27198275862068966,0.5,0.8
MS2,MoSS_MN,MoSS,0.0,0.48863636363636365,0.5,1.0
MS2,MoSS_MN,MoSS,0.25,0.387,0.75,0.1
MS2,MoSS_MN,MoSS,0.25,0.32131782945736437,0.75,0.2
MS2,MoSS_MN,MoSS,0.25,0.09799999999999998,0.75,0.4
MS2,MoSS_MN,MoSS,0.0,0.048648648648648374,0.75,0.6
MS2,MoSS_MN,MoSS,0.0,0.18345864661654132,0.75,0.8
MS2,MoSS_MN,MoSS,0.0,0.507,0.75,1.0
MS2,MoSS_MN,MoSS,0.25,0.42400000000000004,1.0,0.1
MS2,MoSS_MN,MoSS,0.25,0.2931640625,1.0,0.2
MS2,MoSS_MN,MoSS,0.5,0.09399999999999997,1.0,0.4
MS2,MoSS_MN,MoSS,0.25,0.4,1.0,0.6
MS2,MoSS_MN,MoSS,0.25,0.2554655870445345,1.0,0.8
MS2,MoSS_MN,MoSS,0.25,0.451171875,1.0,1.0
DyS,MoSS_MN,MoSS_MN,0.0,0.007969539546553106,0.1,0.1
DyS,MoSS_MN,MoSS_MN,0.0,0.007504836222901989,0.1,0.2
DyS,MoSS_MN,MoSS_MN,0.0,0.001125217700526815,0.1,0.4
DyS,MoSS_MN,MoSS_MN,0.0,0.011919663316894091,0.1,0.6
DyS,MoSS_MN,MoSS_MN,0.0,0.014296850033854835,0.1,0.8
DyS,MoSS_MN,MoSS_MN,0.0,0.002864840760217091,0.1,1.0
DyS,MoSS_MN,MoSS_MN,0.0,0.02453015844667536,0.25,0.1
DyS,MoSS_MN,MoSS_MN,0.0,0.029468015675336023,0.25,0.2
DyS,MoSS_MN,MoSS_MN,0.0,0.03171601581763955,0.25,0.4
DyS,MoSS_MN,MoSS_MN,0.0,0.00991485996999586,0.25,0.6
DyS,MoSS_MN,MoSS_MN,0.0,0.003412055452156504,0.25,0.8
DyS,MoSS_MN,MoSS_MN,0.0,0.004746091703798028,0.25,1.0
DyS,MoSS_MN,MoSS_MN,0.25,0.10384293616497522,0.5,0.1
DyS,MoSS_MN,MoSS_MN,0.5,0.019378056714575265,0.5,0.2
DyS,MoSS_MN,MoSS_MN,0.0,0.008848648086664024,0.5,0.4
DyS,MoSS_MN,MoSS_MN,0.5,0.035433440646082115,0.5,0.6
DyS,MoSS_MN,MoSS_MN,0.0,0.0841524475390657,0.5,0.8
DyS,MoSS_MN,MoSS_MN,0.0,0.03151146860519227,0.5,1.0
DyS,MoSS_MN,MoSS_MN,0.0,0.03243053672864055,0.75,0.1
DyS,MoSS_MN,MoSS_MN,0.0,0.06137522635833148,0.75,0.2
DyS,MoSS_MN,MoSS_MN,0.25,0.05537254473188602,0.75,0.4
DyS,MoSS_MN,MoSS_MN,0.25,0.025102781536013197,0.75,0.6
DyS,MoSS_MN,MoSS_MN,0.25,0.03633527936087655,0.75,0.8
DyS,MoSS_MN,MoSS_MN,0.0,0.1043594692511306,0.75,1.0
DyS,MoSS_MN,MoSS_MN,0.0,0.4037020749016821,1.0,0.1
DyS,MoSS_MN,MoSS_MN,0.25,0.13164252833839568,1.0,0.2
DyS,MoSS_MN,MoSS_MN,0.0,0.39995544760595236,1.0,0.4
DyS,MoSS_MN,MoSS_MN,0.25,0.05391176221621685,1.0,0.6
DyS,MoSS_MN,MoSS_MN,0.25,0.28256039806647015,1.0,0.8
DyS,MoSS_MN,MoSS_MN,0.25,0.356688401054601,1.0,1.0
HDy,MoSS_MN,MoSS_MN,0.0,0.0050000000000000044,0.1,0.1
HDy,MoSS_MN,MoSS_MN,0.0,0.010000000000000009,0.1,0.2
HDy,MoSS_MN,MoSS_MN,0.0,0.0,0.1,0.4
HDy,MoSS_MN,MoSS_MN,0.0,0.020000000000000018,0.1,0.6
HDy,MoSS_MN,MoSS_MN,0.0,0.010000000000000009,0.1,0.8
HDy,MoSS_MN,MoSS_MN,0.0,0.010000000000000009,0.1,1.0
HDy,MoSS_MN,MoSS_MN,0.0,0.0050000000000000044,0.25,0.1
HDy,MoSS_MN,MoSS_MN,0.0,0.04999999999999999,0.25,0.2
HDy,MoSS_MN,MoSS_MN,0.5,0.009999999999999953,0.25,0.4
HDy,MoSS_MN,MoSS_MN,0.0,0.07000000000000006,0.25,0.6
HDy,MoSS_MN,MoSS_MN,0.0,0.10999999999999999,0.25,0.8
HDy,MoSS_MN,MoSS_MN,0.0,0.040000000000000036,0.25,1.0
HDy,MoSS_MN,MoSS_MN,0.5,0.07499999999999998,0.5,0.1
HDy,MoSS_MN,MoSS_MN,0.5,0.024999999999999994,0.5,0.2
HDy,MoSS_MN,MoSS_MN,0.5,0.044999999999999984,0.5,0.4
HDy,MoSS_MN,MoSS_MN,0.25,0.015000000000000013,0.5,0.6
HDy,MoSS_MN,MoSS_MN,0.0,0.10000000000000009,0.5,0.8
HDy,MoSS_MN,MoSS_MN,0.25,0.14,0.5,1.0
HDy,MoSS_MN,MoSS_MN,0.0,0.18000000000000002,0.75,0.1
HDy,MoSS_MN,MoSS_MN,0.0,0.08999999999999997,0.75,0.2
HDy,MoSS_MN,MoSS_MN,0.25,0.009999999999999953,0.75,0.4
HDy,MoSS_MN,MoSS_MN,0.25,0.13999999999999996,0.75,0.6
HDy,MoSS_MN,MoSS_MN,0.25,0.15500000000000003,0.75,0.8
HDy,MoSS_MN,MoSS_MN,0.25,0.15000000000000002,0.75,1.0
HDy,MoSS_MN,MoSS_MN,0.0,0.30500000000000005,1.0,0.1
HDy,MoSS_MN,MoSS_MN,0.25,0.325,1.0,0.2
HDy,MoSS_MN,MoSS_MN,0.5,0.06,1.0,0.4
HDy,MoSS_MN,MoSS_MN,0.0,0.14,1.0,0.6
HDy,MoSS_MN,MoSS_MN,0.0,0.24,1.0,0.8
HDy,MoSS_MN,MoSS_MN,0.5,0.49,1.0,1.0
SORD,MoSS_MN,MoSS_MN,0.0,0.0,0.1,0.1
SORD,MoSS_MN,MoSS_MN,0.0,0.01999999999999999,0.1,0.2
SORD,MoSS_MN,MoSS_MN,0.0,0.010000000000000009,0.1,0.4
SORD,MoSS_MN,MoSS_MN,0.0,0.010000000000000009,0.1,0.6
SORD,MoSS_MN,MoSS_MN,0.0,0.010000000000000009,0.1,0.8
SORD,MoSS_MN,MoSS_MN,0.0,0.0,0.1,1.0
SORD,MoSS_MN,MoSS_MN,0.0,0.01999999999999999,0.25,0.1
SORD,MoSS_MN,MoSS_MN,0.0,0.13,0.25,0.2
SORD,MoSS_MN,MoSS_MN,0.0,0.020000000000000018,0.25,0.4
SORD,MoSS_MN,MoSS_MN,0.0,0.020000000000000018,0.25,0.6
SORD,MoSS_MN,MoSS_MN,0.0,0.030000000000000027,0.25,0.8
SORD,MoSS_MN,MoSS_MN,0.0,0.0,0.25,1.0
SORD,MoSS_MN,MoSS_MN,0.5,0.1,0.5,0.1
SORD,MoSS_MN,MoSS_MN,0.0,0.03999999999999998,0.5,0.2
SORD,MoSS_MN,MoSS_MN,0.25,0.4,0.5,0.4
SORD,MoSS_MN,MoSS_MN,0.5,0.0,0.5,0.6
SORD,MoSS_MN,MoSS_MN,0.25,0.020000000000000018,0.5,0.8
SORD,MoSS_MN,MoSS_MN,0.25,0.0,0.5,1.0
SORD,MoSS_MN,MoSS_MN,0.25,0.12,0.75,0.1
SORD,MoSS_MN,MoSS_MN,0.0,0.09999999999999998,0.75,0.2
SORD,MoSS_MN,MoSS_MN,0.25,0.019999999999999962,0.75,0.4
SORD,MoSS_MN,MoSS_MN,0.25,0.039999999999999925,0.75,0.6
SORD,MoSS_MN,MoSS_MN,0.25,0.08999999999999997,0.75,0.8
SORD,MoSS_MN,MoSS_MN,0.25,0.07999999999999996,0.75,1.0
SORD,MoSS_MN,MoSS_MN,0.0,0.33999999999999997,1.0,0.1
SORD,MoSS_MN,MoSS_MN,0.0,0.25,1.0,0.2
SORD,MoSS_MN,MoSS_MN,0.25,0.17999999999999994,1.0,0.4
SORD,MoSS_MN,MoSS_MN,0.5,0.13,1.0,0.6
SORD,MoSS_MN,MoSS_MN,0.25,0.050000000000000044,1.0,0.8
SORD,MoSS_MN,MoSS_MN,0.0,0.09999999999999998,1.0,1.0
SMM,MoSS_MN,MoSS_MN,0.0,0.0006951583135232919,0.1,0.1
SMM,MoSS_MN,MoSS_MN,0.0,0.007536511202793972,0.1,0.2
SMM,MoSS_MN,MoSS_MN,0.0,0.0006098131006761487,0.1,0.4
SMM,MoSS_MN,MoSS_MN,0.0,0.0011461130675106679,0.1,0.6
SMM,MoSS_MN,MoSS_MN,0.0,0.01110768093100345,0.1,0.8
SMM,MoSS_MN,MoSS_MN,0.0,0.0,0.1,1.0
SMM,MoSS_MN,MoSS_MN,0.0,0.04063629982653122,0.25,0.1
SMM,MoSS_MN,MoSS_MN,0.0,0.04455929196818409,0.25,0.2
SMM,MoSS_MN,MoSS_MN,0.5,0.01822501184565517,0.25,0.4
SMM,MoSS_MN,MoSS_MN,0.0,0.05063486294024244,0.25,0.6
SMM,MoSS_MN,MoSS_MN,0.0,0.003080050520960498,0.25,0.8
SMM,MoSS_MN,MoSS_MN,0.0,0.03957291815392239,0.25,1.0
SMM,MoSS_MN,MoSS_MN,0.0,0.0036269616487055872,0.5,0.1
SMM,MoSS_MN,MoSS_MN,0.0,0.09873996533529295,0.5,0.2
SMM,MoSS_MN,MoSS_MN,0.0,0.06816210613728751,0.5,0.4
SMM,MoSS_MN,MoSS_MN,0.5,0.11893029280613943,0.5,0.6
SMM,MoSS_MN,MoSS_MN,0.25,0.0074148670770916025,0.5,0.8
SMM,MoSS_MN,MoSS_MN,0.0,0.1534841419243682,0.5,1.0
SMM,MoSS_MN,MoSS_MN,0.0,0.04566321090636666,0.75,0.1
SMM,MoSS_MN,MoSS_MN,0.25,0.0339499711854383,0.75,0.2
SMM,MoSS_MN,MoSS_MN,0.25,0.01510521198080017,0.75,0.4
SMM,MoSS_MN,MoSS_MN,0.25,0.047889023758518445,0.75,0.6
SMM,MoSS_MN,MoSS_MN,0.0,0.07945097183995209,0.75,0.8
