Quantifier,MoSS Variant Test,MoSS Variant Train,m_proximity,MAE,m_test,alpha
SORD,MoSS,MoSS,0.25,0.19999999999999996,0.5,0.8
SORD,MoSS,MoSS,0.0,0.0,0.5,1.0
SORD,MoSS,MoSS,0.0,0.07,0.75,0.1
SORD,MoSS,MoSS,0.25,0.2,0.75,0.2
SORD,MoSS,MoSS,0.0,0.07,0.75,0.4
SORD,MoSS,MoSS,0.0,0.07000000000000006,0.75,0.6
SORD,MoSS,MoSS,0.25,0.13,0.75,0.8
SORD,MoSS,MoSS,0.0,0.26,0.75,1.0
SORD,MoSS,MoSS,0.5,0.36,1.0,0.1
SORD,MoSS,MoSS,0.25,0.72,1.0,0.2
SORD,MoSS,MoSS,0.25,0.37,1.0,0.4
SORD,MoSS,MoSS,0.0,0.12,1.0,0.6
SORD,MoSS,MoSS,0.25,0.28,1.0,0.8
SORD,MoSS,MoSS,0.25,1.0,1.0,1.0
SMM,MoSS,MoSS,0.0,0.00026282692599989554,0.1,0.1
SMM,MoSS,MoSS,0.0,0.0017615012221023074,0.1,0.2
SMM,MoSS,MoSS,0.0,0.002465048414966642,0.1,0.4
SMM,MoSS,MoSS,0.0,0.002475891682487519,0.1,0.6
SMM,MoSS,MoSS,0.0,0.002550389461878688,0.1,0.8
SMM,MoSS,MoSS,0.0,0.0,0.1,1.0
SMM,MoSS,MoSS,0.0,0.017886276979792587,0.25,0.1
SMM,MoSS,MoSS,0.0,0.0005971639519143646,0.25,0.2
SMM,MoSS,MoSS,0.0,0.009581953708156565,0.25,0.4
SMM,MoSS,MoSS,0.0,0.003699488060363798,0.25,0.6
SMM,MoSS,MoSS,0.0,0.001390086805223012,0.25,0.8
SMM,MoSS,MoSS,0.0,0.000153519895401244,0.25,1.0
SMM,MoSS,MoSS,0.0,0.0022447135244015454,0.5,0.1
SMM,MoSS,MoSS,0.5,0.01474462197382767,0.5,0.2
SMM,MoSS,MoSS,0.5,0.14924398405659567,0.5,0.4
SMM,MoSS,MoSS,0.5,0.10871348037210493,0.5,0.6
SMM,MoSS,MoSS,0.0,0.010571681212430128,0.5,0.8
SMM,MoSS,MoSS,0.5,0.08980615241726775,0.5,1.0
SMM,MoSS,MoSS,0.0,0.04036125326738162,0.75,0.1
SMM,MoSS,MoSS,0.0,0.025142920957573756,0.75,0.2
SMM,MoSS,MoSS,0.0,0.05742581073743103,0.75,0.4
SMM,MoSS,MoSS,0.25,0.006532443744069361,0.75,0.6
SMM,MoSS,MoSS,0.25,0.013665399585436888,0.75,0.8
SMM,MoSS,MoSS,0.25,0.0,0.75,1.0
SMM,MoSS,MoSS,0.5,0.45084118051411104,1.0,0.1
SMM,MoSS,MoSS,0.0,0.3009909766522479,1.0,0.2
SMM,MoSS,MoSS,0.25,0.16539983257755864,1.0,0.4
SMM,MoSS,MoSS,0.5,0.07559239345368074,1.0,0.6
SMM,MoSS,MoSS,0.25,0.303579717908517,1.0,0.8
SMM,MoSS,MoSS,0.0,0.41916479268607376,1.0,1.0
ACC,MoSS,MoSS,0.0,0.4,0.1,0.1
ACC,MoSS,MoSS,0.0,0.3,0.1,0.2
ACC,MoSS,MoSS,0.0,0.09999999999999998,0.1,0.4
ACC,MoSS,MoSS,0.0,0.09999999999999998,0.1,0.6
ACC,MoSS,MoSS,0.0,0.30000000000000004,0.1,0.8
ACC,MoSS,MoSS,0.0,0.5,0.1,1.0
ACC,MoSS,MoSS,0.0,0.4,0.25,0.1
ACC,MoSS,MoSS,0.0,0.3,0.25,0.2
ACC,MoSS,MoSS,0.0,0.09999999999999998,0.25,0.4
ACC,MoSS,MoSS,0.0,0.09999999999999998,0.25,0.6
ACC,MoSS,MoSS,0.0,0.3000000000000001,0.25,0.8
ACC,MoSS,MoSS,0.0,0.5,0.25,1.0
ACC,MoSS,MoSS,0.25,0.3999999999999999,0.5,0.1
ACC,MoSS,MoSS,0.0,0.3,0.5,0.2
ACC,MoSS,MoSS,0.0,0.09999999999999998,0.5,0.4
ACC,MoSS,MoSS,0.0,0.09999999999999998,0.5,0.6
ACC,MoSS,MoSS,0.0,0.30000000000000004,0.5,0.8
ACC,MoSS,MoSS,0.5,0.5,0.5,1.0
ACC,MoSS,MoSS,0.0,0.4,0.75,0.1
ACC,MoSS,MoSS,0.25,0.3,0.75,0.2
ACC,MoSS,MoSS,0.0,0.09999999999999998,0.75,0.4
ACC,MoSS,MoSS,0.0,0.09999999999999998,0.75,0.6
ACC,MoSS,MoSS,0.25,0.30000000000000004,0.75,0.8
ACC,MoSS,MoSS,0.25,0.5,0.75,1.0
ACC,MoSS,MoSS,0.25,0.4,1.0,0.1
ACC,MoSS,MoSS,0.0,0.3,1.0,0.2
ACC,MoSS,MoSS,0.0,0.09999999999999998,1.0,0.4
ACC,MoSS,MoSS,0.5,0.10000000000000031,1.0,0.6
ACC,MoSS,MoSS,0.0,0.30000000000000004,1.0,0.8
ACC,MoSS,MoSS,0.25,0.5,1.0,1.0
X_method,MoSS,MoSS,0.0,0.401,0.1,0.1
X_method,MoSS,MoSS,0.0,0.3,0.1,0.2
X_method,MoSS,MoSS,0.0,0.09899999999999998,0.1,0.4
X_method,MoSS,MoSS,0.0,0.09999999999999998,0.1,0.6
X_method,MoSS,MoSS,0.0,0.298995983935743,0.1,0.8
X_method,MoSS,MoSS,0.0,0.501004016064257,0.1,1.0
X_method,MoSS,MoSS,0.0,0.4055309734513275,0.25,0.1
X_method,MoSS,MoSS,0.0,0.28614318706697456,0.25,0.2
X_method,MoSS,MoSS,0.0,0.09200913242009129,0.25,0.4
X_method,MoSS,MoSS,0.0,0.09999999999999998,0.25,0.6
X_method,MoSS,MoSS,0.0,0.2885844748858448,0.25,0.8
X_method,MoSS,MoSS,0.0,0.5089086859688197,0.25,1.0
X_method,MoSS,MoSS,0.0,0.372,0.5,0.1
X_method,MoSS,MoSS,0.0,0.3,0.5,0.2
X_method,MoSS,MoSS,0.5,0.6,0.5,0.4
X_method,MoSS,MoSS,0.5,0.3411764705882353,0.5,0.6
X_method,MoSS,MoSS,0.25,0.35106382978723416,0.5,0.8
X_method,MoSS,MoSS,0.5,0.4626865671641791,0.5,1.0
X_method,MoSS,MoSS,0.25,0.4,0.75,0.1
X_method,MoSS,MoSS,0.25,0.2725490196078431,0.75,0.2
X_method,MoSS,MoSS,0.25,0.09999999999999998,0.75,0.4
X_method,MoSS,MoSS,0.0,0.6,0.75,0.6
X_method,MoSS,MoSS,0.25,0.2704724409448819,0.75,0.8
X_method,MoSS,MoSS,0.0,0.47619047619047616,0.75,1.0
X_method,MoSS,MoSS,0.0,0.37482014388489204,1.0,0.1
X_method,MoSS,MoSS,0.25,0.8,1.0,0.2
X_method,MoSS,MoSS,0.0,0.20344827586206893,1.0,0.4
X_method,MoSS,MoSS,0.25,0.125,1.0,0.6
X_method,MoSS,MoSS,0.0,0.5056074766355143,1.0,0.8
X_method,MoSS,MoSS,0.5,0.5847457627118645,1.0,1.0
T50,MoSS,MoSS,0.0,0.8803149606299213,0.1,0.1
T50,MoSS,MoSS,0.0,0.8,0.1,0.2
T50,MoSS,MoSS,0.0,0.580392156862745,0.1,0.4
T50,MoSS,MoSS,0.0,0.35247148288973384,0.1,0.6
T50,MoSS,MoSS,0.0,0.1881422924901185,0.1,0.8
T50,MoSS,MoSS,0.0,0.0,0.1,1.0
T50,MoSS,MoSS,0.0,0.9,0.25,0.1
T50,MoSS,MoSS,0.0,0.8,0.25,0.2
T50,MoSS,MoSS,0.0,0.586111111111111,0.25,0.4
T50,MoSS,MoSS,0.0,0.39801587301587305,0.25,0.6
T50,MoSS,MoSS,0.0,0.19999999999999996,0.25,0.8
T50,MoSS,MoSS,0.0,0.0,0.25,1.0
T50,MoSS,MoSS,0.0,0.9,0.5,0.1
T50,MoSS,MoSS,0.5,0.7705882352941176,0.5,0.2
T50,MoSS,MoSS,0.5,0.6,0.5,0.4
T50,MoSS,MoSS,0.0,0.35121951219512193,0.5,0.6
T50,MoSS,MoSS,0.5,0.16948356807511733,0.5,0.8
T50,MoSS,MoSS,0.0,0.0,0.5,1.0
T50,MoSS,MoSS,0.0,0.9,0.75,0.1
T50,MoSS,MoSS,0.25,0.8,0.75,0.2
T50,MoSS,MoSS,0.25,0.6,0.75,0.4
T50,MoSS,MoSS,0.0,0.4,0.75,0.6
T50,MoSS,MoSS,0.25,0.10454545454545439,0.75,0.8
T50,MoSS,MoSS,0.0,0.0,0.75,1.0
T50,MoSS,MoSS,0.0,0.4,1.0,0.1
T50,MoSS,MoSS,0.0,0.8,1.0,0.2
T50,MoSS,MoSS,0.5,0.4,1.0,0.4
T50,MoSS,MoSS,0.0,0.36296296296296293,1.0,0.6
T50,MoSS,MoSS,0.0,0.1953917050691244,1.0,0.8
T50,MoSS,MoSS,0.0,0.0,1.0,1.0
MAX,MoSS,MoSS,0.0,0.399,0.1,0.1
MAX,MoSS,MoSS,0.0,0.3,0.1,0.2
MAX,MoSS,MoSS,0.0,0.09899999999999998,0.1,0.4
MAX,MoSS,MoSS,0.0,0.09699398797595193,0.1,0.6
MAX,MoSS,MoSS,0.0,0.30000000000000004,0.1,0.8
MAX,MoSS,MoSS,0.0,0.5,0.1,1.0
MAX,MoSS,MoSS,0.0,0.376457399103139,0.25,0.1
MAX,MoSS,MoSS,0.0,0.289977728285078,0.25,0.2
MAX,MoSS,MoSS,0.0,0.10556792873051224,0.25,0.4
MAX,MoSS,MoSS,0.0,0.11480637813211836,0.25,0.6
MAX,MoSS,MoSS,0.0,0.3067264573991032,0.25,0.8
MAX,MoSS,MoSS,0.0,0.5102974828375286,0.25,1.0
MAX,MoSS,MoSS,0.0,0.5595744680851064,0.5,0.1
MAX,MoSS,MoSS,0.25,0.2857142857142857,0.5,0.2
MAX,MoSS,MoSS,0.25,0.6,0.5,0.4
MAX,MoSS,MoSS,0.0,0.17195571955719563,0.5,0.6
MAX,MoSS,MoSS,0.25,0.2784172661870504,0.5,0.8
MAX,MoSS,MoSS,0.0,0.4207317073170731,0.5,1.0
MAX,MoSS,MoSS,0.0,0.7387096774193547,0.75,0.1
MAX,MoSS,MoSS,0.25,0.17966804979253098,0.75,0.2
MAX,MoSS,MoSS,0.25,0.007258064516128926,0.75,0.4
MAX,MoSS,MoSS,0.25,0.1480769230769231,0.75,0.6
MAX,MoSS,MoSS,0.25,0.05909090909090908,0.75,0.8
MAX,MoSS,MoSS,0.25,0.4698795180722891,0.75,1.0
MAX,MoSS,MoSS,0.25,0.4825688073394495,1.0,0.1
MAX,MoSS,MoSS,0.0,0.28249027237354085,1.0,0.2
MAX,MoSS,MoSS,0.0,0.4,1.0,0.4
MAX,MoSS,MoSS,0.0,0.015322580645161232,1.0,0.6
MAX,MoSS,MoSS,0.0,0.8,1.0,0.8
MAX,MoSS,MoSS,0.0,1.0,1.0,1.0
MS,MoSS,MoSS,0.0,0.4,0.1,0.1
MS,MoSS,MoSS,0.0,0.3,0.1,0.2
MS,MoSS,MoSS,0.0,0.10099999999999998,0.1,0.4
MS,MoSS,MoSS,0.0,0.09999999999999998,0.1,0.6
MS,MoSS,MoSS,0.0,0.30000000000000004,0.1,0.8
MS,MoSS,MoSS,0.0,0.5,0.1,1.0
MS,MoSS,MoSS,0.0,0.3932885906040269,0.25,0.1
MS,MoSS,MoSS,0.0,0.294,0.25,0.2
MS,MoSS,MoSS,0.0,0.09884259259259265,0.25,0.4
MS,MoSS,MoSS,0.0,0.09650349650349654,0.25,0.6
MS,MoSS,MoSS,0.0,0.29324324324324325,0.25,0.8
MS,MoSS,MoSS,0.0,0.505787037037037,0.25,1.0
MS,MoSS,MoSS,0.25,0.4061475409836066,0.5,0.1
MS,MoSS,MoSS,0.5,0.295,0.5,0.2
MS,MoSS,MoSS,0.0,0.07999999999999996,0.5,0.4
MS,MoSS,MoSS,0.5,0.07699999999999996,0.5,0.6
MS,MoSS,MoSS,0.25,0.28500000000000003,0.5,0.8
MS,MoSS,MoSS,0.5,0.5141509433962264,0.5,1.0
MS,MoSS,MoSS,0.25,0.41200000000000003,0.75,0.1
MS,MoSS,MoSS,0.0,0.29,0.75,0.2
MS,MoSS,MoSS,0.25,0.10499999999999998,0.75,0.4
MS,MoSS,MoSS,0.25,0.11739130434782608,0.75,0.6
MS,MoSS,MoSS,0.0,0.28200000000000003,0.75,0.8
MS,MoSS,MoSS,0.0,0.507,0.75,1.0
MS,MoSS,MoSS,0.5,0.388,1.0,0.1
MS,MoSS,MoSS,0.0,0.8,1.0,0.2
MS,MoSS,MoSS,0.5,0.07999999999999996,1.0,0.4
MS,MoSS,MoSS,0.25,0.4,1.0,0.6
MS,MoSS,MoSS,0.5,0.19999999999999996,1.0,0.8
MS,MoSS,MoSS,0.5,0.507,1.0,1.0
MS2,MoSS,MoSS,0.0,0.4,0.1,0.1
MS2,MoSS,MoSS,0.0,0.3,0.1,0.2
MS2,MoSS,MoSS,0.0,0.09999999999999998,0.1,0.4
MS2,MoSS,MoSS,0.0,0.09999999999999998,0.1,0.6
MS2,MoSS,MoSS,0.0,0.30000000000000004,0.1,0.8
MS2,MoSS,MoSS,0.0,0.5,0.1,1.0
MS2,MoSS,MoSS,0.0,0.39887387387387385,0.25,0.1
MS2,MoSS,MoSS,0.0,0.2982993197278912,0.25,0.2
MS2,MoSS,MoSS,0.0,0.10114155251141554,0.25,0.4
MS2,MoSS,MoSS,0.0,0.09659863945578218,0.25,0.6
MS2,MoSS,MoSS,0.0,0.30000000000000004,0.25,0.8
MS2,MoSS,MoSS,0.0,0.49826388888888884,0.25,1.0
MS2,MoSS,MoSS,0.5,0.39181818181818184,0.5,0.1
MS2,MoSS,MoSS,0.5,0.30427350427350425,0.5,0.2
MS2,MoSS,MoSS,0.0,0.11199999999999999,0.5,0.4
MS2,MoSS,MoSS,0.0,0.07149122807017538,0.5,0.6
MS2,MoSS,MoSS,0.5,0.2615384615384615,0.5,0.8
MS2,MoSS,MoSS,0.25,0.4857723577235772,0.5,1.0
MS2,MoSS,MoSS,0.25,0.3913043478260869,0.75,0.1
MS2,MoSS,MoSS,0.25,0.3254901960784314,0.75,0.2
MS2,MoSS,MoSS,0.0,0.10576923076923073,0.75,0.4
MS2,MoSS,MoSS,0.25,0.05241003830724211,0.75,0.6
MS2,MoSS,MoSS,0.25,0.30600000000000005,0.75,0.8
MS2,MoSS,MoSS,0.0,0.503,0.75,1.0
MS2,MoSS,MoSS,0.5,0.4,1.0,0.1
MS2,MoSS,MoSS,0.5,0.7166666666666666,1.0,0.2
MS2,MoSS,MoSS,0.0,0.11382978723404247,1.0,0.4
MS2,MoSS,MoSS,0.5,0.09999999999999998,1.0,0.6
MS2,MoSS,MoSS,0.0,0.8,1.0,0.8
MS2,MoSS,MoSS,0.0,0.5062240663900415,1.0,1.0
DyS,MoSS,MoSS_MN,0.0,0.8193022250718694,0.1,0.1
DyS,MoSS,MoSS_MN,0.0,0.5996889369260219,0.1,0.2
DyS,MoSS,MoSS_MN,0.0,0.18353350436521043,0.1,0.4
DyS,MoSS,MoSS_MN,0.0,0.22139763987045502,0.1,0.6
DyS,MoSS,MoSS_MN,0.0,0.5933960880188411,0.1,0.8
DyS,MoSS,MoSS_MN,0.0,0.9999554476059523,0.1,1.0
DyS,MoSS,MoSS_MN,0.15,0.7898872711845697,0.25,0.1
DyS,MoSS,MoSS_MN,0.15,0.5873202777145055,0.25,0.2
DyS,MoSS,MoSS_MN,0.15,0.2001439599232665,0.25,0.4
DyS,MoSS,MoSS_MN,0.15,0.1976262819464525,0.25,0.6
DyS,MoSS,MoSS_MN,0.15,0.5816792876967807,0.25,0.8
DyS,MoSS,MoSS_MN,0.15,0.9973982968171269,0.25,1.0
DyS,MoSS,MoSS_MN,0.25,0.7107125801567981,0.5,0.1
DyS,MoSS,MoSS_MN,0.25,0.5786273766440639,0.5,0.2
DyS,MoSS,MoSS_MN,0.0,0.15450399847799046,0.5,0.4
DyS,MoSS,MoSS_MN,0.25,0.18617265722892,0.5,0.6
DyS,MoSS,MoSS_MN,0.25,0.5167242614039333,0.5,0.8
DyS,MoSS,MoSS_MN,0.25,0.9530417052931281,0.5,1.0
DyS,MoSS,MoSS_MN,0.5,0.5085971798157286,0.75,0.1
DyS,MoSS,MoSS_MN,0.5,0.5593316631294594,0.75,0.2
DyS,MoSS,MoSS_MN,0.0,0.16723634198853532,0.75,0.4
DyS,MoSS,MoSS_MN,0.5,0.14901678270265228,0.75,0.6
DyS,MoSS,MoSS_MN,0.5,0.3762692494662261,0.75,0.8
DyS,MoSS,MoSS_MN,0.5,0.6747666723654471,0.75,1.0
DyS,MoSS,MoSS_MN,0.75,0.39354493711523464,1.0,0.1
DyS,MoSS,MoSS_MN,0.75,0.21105786382158404,1.0,0.2
DyS,MoSS,MoSS_MN,0.75,0.15425025867126585,1.0,0.4
DyS,MoSS,MoSS_MN,0.75,0.06880539790464624,1.0,0.6
DyS,MoSS,MoSS_MN,0.75,0.34543444010277324,1.0,0.8
DyS,MoSS,MoSS_MN,0.75,0.6116465007710739,1.0,1.0
HDy,MoSS,MoSS_MN,0.0,0.8200000000000001,0.1,0.1
HDy,MoSS,MoSS_MN,0.0,0.625,0.1,0.2
HDy,MoSS,MoSS_MN,0.0,0.18499999999999994,0.1,0.4
HDy,MoSS,MoSS_MN,0.0,0.24,0.1,0.6
HDy,MoSS,MoSS_MN,0.0,0.625,0.1,0.8
HDy,MoSS,MoSS_MN,0.0,1.0,0.1,1.0
HDy,MoSS,MoSS_MN,0.15,0.79,0.25,0.1
HDy,MoSS,MoSS_MN,0.15,0.585,0.25,0.2
HDy,MoSS,MoSS_MN,0.15,0.20999999999999996,0.25,0.4
HDy,MoSS,MoSS_MN,0.15,0.18,0.25,0.6
HDy,MoSS,MoSS_MN,0.15,0.5900000000000001,0.25,0.8
HDy,MoSS,MoSS_MN,0.15,1.0,0.25,1.0
HDy,MoSS,MoSS_MN,0.25,0.7000000000000001,0.5,0.1
HDy,MoSS,MoSS_MN,0.25,0.595,0.5,0.2
HDy,MoSS,MoSS_MN,0.25,0.19499999999999995,0.5,0.4
HDy,MoSS,MoSS_MN,0.25,0.10999999999999999,0.5,0.6
HDy,MoSS,MoSS_MN,0.25,0.56,0.5,0.8
HDy,MoSS,MoSS_MN,0.25,0.925,0.5,1.0
HDy,MoSS,MoSS_MN,0.25,0.54,0.75,0.1
HDy,MoSS,MoSS_MN,0.0,0.39999999999999997,0.75,0.2
HDy,MoSS,MoSS_MN,0.5,0.16000000000000003,0.75,0.4
HDy,MoSS,MoSS_MN,0.25,0.15999999999999998,0.75,0.6
HDy,MoSS,MoSS_MN,0.5,0.45000000000000007,0.75,0.8
HDy,MoSS,MoSS_MN,0.25,0.7050000000000001,0.75,1.0
HDy,MoSS,MoSS_MN,0.75,0.39,1.0,0.1
HDy,MoSS,MoSS_MN,0.75,0.31,1.0,0.2
HDy,MoSS,MoSS_MN,0.5,0.10999999999999999,1.0,0.4
HDy,MoSS,MoSS_MN,0.0,0.08999999999999997,1.0,0.6
HDy,MoSS,MoSS_MN,0.75,0.28500000000000003,1.0,0.8
HDy,MoSS,MoSS_MN,0.75,0.51,1.0,1.0
SORD,MoSS,MoSS_MN,0.0,0.8500000000000001,0.1,0.1
SORD,MoSS,MoSS_MN,0.0,0.6300000000000001,0.1,0.2
SORD,MoSS,MoSS_MN,0.0,0.24,0.1,0.4
SORD,MoSS,MoSS_MN,0.0,0.20999999999999996,0.1,0.6
SORD,MoSS,MoSS_MN,0.0,0.64,0.1,0.8
SORD,MoSS,MoSS_MN,0.0,1.0,0.1,1.0
SORD,MoSS,MoSS_MN,0.15,0.81,0.25,0.1
SORD,MoSS,MoSS_MN,0.15,0.6200000000000001,0.25,0.2
SORD,MoSS,MoSS_MN,0.15,0.17999999999999994,0.25,0.4
SORD,MoSS,MoSS_MN,0.15,0.19999999999999996,0.25,0.6
SORD,MoSS,MoSS_MN,0.15,0.6000000000000001,0.25,0.8
SORD,MoSS,MoSS_MN,0.15,1.0,0.25,1.0
SORD,MoSS,MoSS_MN,0.25,0.7300000000000001,0.5,0.1
SORD,MoSS,MoSS_MN,0.25,0.54,0.5,0.2
SORD,MoSS,MoSS_MN,0.0,0.20999999999999996,0.5,0.4
SORD,MoSS,MoSS_MN,0.25,0.18999999999999995,0.5,0.6
SORD,MoSS,MoSS_MN,0.25,0.5,0.5,0.8
SORD,MoSS,MoSS_MN,0.0,1.0,0.5,1.0
SORD,MoSS,MoSS_MN,0.25,0.53,0.75,0.1
SORD,MoSS,MoSS_MN,0.5,0.37999999999999995,0.75,0.2
SORD,MoSS,MoSS_MN,0.25,0.12,0.75,0.4
SORD,MoSS,MoSS_MN,0.5,0.14999999999999997,0.75,0.6
SORD,MoSS,MoSS_MN,0.25,0.45,0.75,0.8
SORD,MoSS,MoSS_MN,0.5,0.71,0.75,1.0
SORD,MoSS,MoSS_MN,0.75,0.41000000000000003,1.0,0.1
SORD,MoSS,MoSS_MN,0.75,0.32,1.0,0.2
SORD,MoSS,MoSS_MN,0.5,0.04999999999999999,1.0,0.4
SORD,MoSS,MoSS_MN,0.75,0.15999999999999998,1.0,0.6
SORD,MoSS,MoSS_MN,0.75,0.28,1.0,0.8
SORD,MoSS,MoSS_MN,0.75,0.15000000000000002,1.0,1.0
SMM,MoSS,MoSS_MN,0.0,0.9,0.1,0.1
SMM,MoSS,MoSS_MN,0.0,0.7235955943413941,0.1,0.2
SMM,MoSS,MoSS_MN,0.0,0.2300564504880137,0.1,0.4
SMM,MoSS,MoSS_MN,0.0,0.24400828332753127,0.1,0.6
SMM,MoSS,MoSS_MN,0.0,0.7503054874927417,0.1,0.8
SMM,MoSS,MoSS_MN,0.0,1.0,0.1,1.0
SMM,MoSS,MoSS_MN,0.15,0.8373549921819088,0.25,0.1
SMM,MoSS,MoSS_MN,0.15,0.6461808521526491,0.25,0.2
SMM,MoSS,MoSS_MN,0.15,0.21584471022628227,0.25,0.4
SMM,MoSS,MoSS_MN,0.15,0.19652357064002163,0.25,0.6
SMM,MoSS,MoSS_MN,0.15,0.6307818639624101,0.25,0.8
SMM,MoSS,MoSS_MN,0.15,1.0,0.25,1.0
SMM,MoSS,MoSS_MN,0.0,0.7581396563293257,0.5,0.1
SMM,MoSS,MoSS_MN,0.25,0.720942491481148,0.5,0.2
SMM,MoSS,MoSS_MN,0.25,0.20895960781711753,0.5,0.4
SMM,MoSS,MoSS_MN,0.25,0.1867973238646204,0.5,0.6
SMM,MoSS,MoSS_MN,0.25,0.5272064636283025,0.5,0.8
SMM,MoSS,MoSS_MN,0.25,1.0,0.5,1.0
SMM,MoSS,MoSS_MN,0.5,0.5288425666953449,0.75,0.1
SMM,MoSS,MoSS_MN,0.5,0.3940433867674657,0.75,0.2
SMM,MoSS,MoSS_MN,0.5,0.14391724559163532,0.75,0.4
SMM,MoSS,MoSS_MN,0.5,0.14834823559457483,0.75,0.6
SMM,MoSS,MoSS_MN,0.5,0.35615814025878373,0.75,0.8
SMM,MoSS,MoSS_MN,0.5,0.649909269802331,0.75,1.0
SMM,MoSS,MoSS_MN,0.75,0.42611384090426396,1.0,0.1
SMM,MoSS,MoSS_MN,0.75,0.2586315909834185,1.0,0.2
SMM,MoSS,MoSS_MN,0.75,0.13820122783501176,1.0,0.4
SMM,MoSS,MoSS_MN,0.75,0.10495502151557418,1.0,0.6
SMM,MoSS,MoSS_MN,0.5,0.30846538983118194,1.0,0.8
SMM,MoSS,MoSS_MN,0.25,0.5318077264364678,1.0,1.0
ACC,MoSS,MoSS_MN,0.0,0.40000000000000013,0.1,0.1
ACC,MoSS,MoSS_MN,0.0,0.3,0.1,0.2
ACC,MoSS,MoSS_MN,0.0,0.09999999999999998,0.1,0.4
ACC,MoSS,MoSS_MN,0.0,0.09999999999999998,0.1,0.6
ACC,MoSS,MoSS_MN,0.0,0.29999999999999993,0.1,0.8
ACC,MoSS,MoSS_MN,0.0,0.5,0.1,1.0
ACC,MoSS,MoSS_MN,0.15,0.40000000000000013,0.25,0.1
ACC,MoSS,MoSS_MN,0.15,0.3000000000000001,0.25,0.2
ACC,MoSS,MoSS_MN,0.15,0.09999999999999992,0.25,0.4
ACC,MoSS,MoSS_MN,0.15,0.09999999999999987,0.25,0.6
ACC,MoSS,MoSS_MN,0.15,0.3000000000000001,0.25,0.8
ACC,MoSS,MoSS_MN,0.15,0.4999999999999999,0.25,1.0
ACC,MoSS,MoSS_MN,0.25,0.40000000000000013,0.5,0.1
ACC,MoSS,MoSS_MN,0.25,0.3,0.5,0.2
ACC,MoSS,MoSS_MN,0.25,0.09999999999999998,0.5,0.4
ACC,MoSS,MoSS_MN,0.25,0.09999999999999987,0.5,0.6
ACC,MoSS,MoSS_MN,0.25,0.30000000000000016,0.5,0.8
ACC,MoSS,MoSS_MN,0.25,0.5,0.5,1.0
ACC,MoSS,MoSS_MN,0.5,0.40000000000000013,0.75,0.1
ACC,MoSS,MoSS_MN,0.25,0.3,0.75,0.2
ACC,MoSS,MoSS_MN,0.5,0.09999999999999998,0.75,0.4
ACC,MoSS,MoSS_MN,0.25,0.09999999999999998,0.75,0.6
ACC,MoSS,MoSS_MN,0.25,0.30000000000000004,0.75,0.8
ACC,MoSS,MoSS_MN,0.0,0.5,0.75,1.0
ACC,MoSS,MoSS_MN,0.75,0.4,1.0,0.1
ACC,MoSS,MoSS_MN,0.75,0.3,1.0,0.2
ACC,MoSS,MoSS_MN,0.75,0.10000000000000009,1.0,0.4
ACC,MoSS,MoSS_MN,0.75,0.09999999999999987,1.0,0.6
ACC,MoSS,MoSS_MN,0.75,0.29999999999999993,1.0,0.8
ACC,MoSS,MoSS_MN,0.25,0.5,1.0,1.0
X_method,MoSS,MoSS_MN,0.0,0.40000000000000013,0.1,0.1
X_method,MoSS,MoSS_MN,0.0,0.3100896860986548,0.1,0.2
X_method,MoSS,MoSS_MN,0.0,0.10452488687782813,0.1,0.4
X_method,MoSS,MoSS_MN,0.0,0.10455580865603642,0.1,0.6
X_method,MoSS,MoSS_MN,0.0,0.3033783783783784,0.1,0.8
X_method,MoSS,MoSS_MN,0.0,0.502309468822171,0.1,1.0
X_method,MoSS,MoSS_MN,0.15,0.38390804597701156,0.25,0.1
X_method,MoSS,MoSS_MN,0.15,0.29656750572082374,0.25,0.2
X_method,MoSS,MoSS_MN,0.15,0.09333333333333338,0.25,0.4
X_method,MoSS,MoSS_MN,0.15,0.11008968609865466,0.25,0.6
X_method,MoSS,MoSS_MN,0.15,0.28458149779735675,0.25,0.8
X_method,MoSS,MoSS_MN,0.15,0.4999999999999999,0.25,1.0
X_method,MoSS,MoSS_MN,0.25,0.41005747126436787,0.5,0.1
X_method,MoSS,MoSS_MN,0.25,0.2875000000000001,0.5,0.2
X_method,MoSS,MoSS_MN,0.25,0.07953216374269001,0.5,0.4
X_method,MoSS,MoSS_MN,0.25,0.09999999999999998,0.5,0.6
X_method,MoSS,MoSS_MN,0.25,0.30000000000000004,0.5,0.8
X_method,MoSS,MoSS_MN,0.25,0.5,0.5,1.0
X_method,MoSS,MoSS_MN,0.5,0.4176282051282051,0.75,0.1
X_method,MoSS,MoSS_MN,0.5,0.3000000000000001,0.75,0.2
X_method,MoSS,MoSS_MN,0.0,0.09999999999999998,0.75,0.4
X_method,MoSS,MoSS_MN,0.25,0.0331395348837209,0.75,0.6
X_method,MoSS,MoSS_MN,0.5,0.26907216494845354,0.75,0.8
X_method,MoSS,MoSS_MN,0.5,0.5361111111111112,0.75,1.0
X_method,MoSS,MoSS_MN,0.75,0.44420731707317085,1.0,0.1
X_method,MoSS,MoSS_MN,0.75,0.3,1.0,0.2
X_method,MoSS,MoSS_MN,0.75,0.10931677018633545,1.0,0.4
X_method,MoSS,MoSS_MN,0.75,0.06954314720812171,1.0,0.6
